date,name,county,TYPE,fips,staff_confirmed_cases,patients_confirmed_cases,staff_deaths,patients_deaths
5/12/2020,WESTVIEW HEALTHCARE CENTER,Placer,SN,61,0,0,0,0
5/12/2020,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS D/P SNF,Plumas,SN,63,0,0,0,0
5/12/2020,SENECA DISTRICT HOSPITAL D/P SNF,Plumas,SN,63,0,0,0,0
5/12/2020,ALTA VISTA HEALTHCARE & WELLNESS CENTRE,Riverside,SN,65,0,0,0,0
5/12/2020,ARLINGTON GARDENS CARE CENTER,Riverside,SN,65,0,0,1,0
5/12/2020,BANNING HEALTHCARE,Riverside,SN,65,0,0,0,0
5/12/2020,BLYTHE POST ACUTE LLC,Riverside,SN,65,0,0,0,0
5/12/2020,BROOKDALE RANCHO MIRAGE,Riverside,SN,65,0,0,0,0
5/12/2020,CALIFORNIA NURSING & REHABILITATION CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,"CENTINELA GRAND, INC.",Riverside,SN,65,0,0,0,0
5/12/2020,CHERRY VALLEY HEALTHCARE,Riverside,SN,65,1,1,1,0
5/12/2020,COMMUNITY CARE AND REHABILITATION CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,COMMUNITY CARE ON PALM,Riverside,SN,65,1,31,0,0
5/12/2020,CORONA HEALTH CARE CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,CORONA POST ACUTE CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,CORONA REGIONAL MEDICAL CENTER D/P SNF,Riverside,SN,65,0,0,0,0
5/12/2020,CYPRESS GARDENS CARE CENTER,Riverside,SN,65,0,27,1,0
5/12/2020,DESERT REGIONAL MEDICAL CENTER D/P SNF,Riverside,SN,65,0,0,0,0
5/12/2020,DESERT SPRINGS HEALTHCARE & WELLNESS CENTRE,Riverside,SN,65,1,0,0,0
5/12/2020,DEVONSHIRE CARE CENTER,Riverside,SN,65,0,1,0,0
5/12/2020,EXTENDED CARE HOSPITAL OF RIVERSIDE,Riverside,SN,65,14,21,1,0
5/12/2020,HEMET VALLEY HEALTHCARE CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,HEMET VALLEY MEDICAL CENTER D/P SNF,Riverside,SN,65,1,0,0,0
5/12/2020,HIGHLAND SPRINGS CARE CENTER,Riverside,SN,65,1,39,13,0
5/12/2020,INDIO NURSING AND REHABILITATION CENTER,Riverside,SN,65,0,0,1,0
5/12/2020,JURUPA HILLS POST ACUTE,Riverside,SN,65,0,0,0,0
5/12/2020,LIFE CARE CENTER OF MENIFEE,Riverside,SN,65,0,0,0,0
5/12/2020,MAGNOLIA REHABILITATION & NURSING CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,MANORCARE HEALTH SERVICES-HEMET,Riverside,SN,65,0,36,12,0
5/12/2020,MANORCARE HEALTH SERVICES-PALM DESERT,Riverside,SN,65,1,1,0,0
5/12/2020,MEADOWBROOK HEALTH CARE CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,MIRAVILLA CARE CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,MISSION CARE CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,MONTEREY PALMS HEALTH CARE CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,MURRIETA HEALTH AND REHABILITATION CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,PALM GROVE HEALTHCARE,Riverside,SN,65,0,0,0,0
5/12/2020,PALM SPRINGS HEALTHCARE & REHABILITATION CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,PALM TERRACE CARE CENTER,Riverside,SN,65,1,0,0,0
5/12/2020,PREMIER CARE CENTER FOR PALM SPRINGS,Riverside,SN,65,0,0,0,0
5/12/2020,RAMONA REHABILITATION AND POST ACUTE CARE CENTER,Riverside,SN,65,1,1,1,0
5/12/2020,RANCHO BELLAGIO POST ACUTE,Riverside,SN,65,0,0,0,0
5/12/2020,RANCHO MIRAGE HEALTH AND REHABILITATION CENTER,Riverside,SN,65,0,0,1,0
5/12/2020,RIVERSIDE BEHAVIORAL HEALTHCARE CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,"RIVERSIDE HEIGHTS HEALTHCARE CENTER, LLC",Riverside,SN,65,0,0,0,0
5/12/2020,RIVERSIDE POSTACUTE CARE,Riverside,SN,65,0,0,0,0
5/12/2020,RIVERSIDE VILLAGE HEALTHCARE CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,RIVERWALK POST ACUTE,Riverside,SN,65,13,1,1,0
5/12/2020,SAN JACINTO HEALTHCARE,Riverside,SN,65,0,0,0,0
5/12/2020,THE BRADLEY GARDENS,Riverside,SN,65,0,0,0,0
5/12/2020,THE GROVE CARE AND WELLNESS,Riverside,SN,65,0,0,0,0
5/12/2020,THE SPRINGS AT THE CARLOTTA,Riverside,SN,65,0,0,0,0
5/12/2020,THE SPRINGS HEALTH AND REHABILITATION CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,THE VILLAGE HEALTHCARE CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,VALENCIA GARDENS HEALTH CARE CENTER,Riverside,SN,65,1,1,1,0
5/12/2020,VILLA HEALTH CARE CENTER,Riverside,SN,65,0,0,0,0
5/12/2020,VISTA PACIFICA CENTER,Riverside,SN,65,1,0,0,0
5/12/2020,VISTA PACIFICA CONVALESCENT HOSPITAL,Riverside,SN,65,0,0,0,0
5/12/2020,ACC CARE CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,ADVANCED HEALTH CARE OF SACRAMENTO,Sacramento,SN,67,0,0,0,0
5/12/2020,AMERICAN RIVER CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,APPLEWOOD POST ACUTE,Sacramento,SN,67,0,0,0,0
5/12/2020,ARDEN POST ACUTE REHAB,Sacramento,SN,67,0,0,0,0
5/12/2020,ASBURY PARK NURSING AND REHABILITATION CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,BRIARWOOD POST ACUTE,Sacramento,SN,67,0,0,0,0
5/12/2020,BRUCEVILLE TERRACE - D/P SNF OF METHODIST HOSPITAL,Sacramento,SN,67,0,0,0,0
5/12/2020,CAPITAL TRANSITIONAL CARE,Sacramento,SN,67,0,0,0,0
5/12/2020,"CARMICHAEL POST ACUTE, LLC",Sacramento,SN,67,0,0,0,0
5/12/2020,CASA COLOMA HEALTH CARE CENTER,Sacramento,SN,67,1,17,1,0
5/12/2020,COLLEGE OAK NURSING AND REHABILITATION CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,DOUBLE TREE POST ACUTE CARE CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,DYCORA TRANSITIONAL HEALTH - GALT,Sacramento,SN,67,0,0,0,0
5/12/2020,ESKATON CARE CENTER FAIR OAKS,Sacramento,SN,67,0,1,0,0
5/12/2020,ESKATON CARE CENTER GREENHAVEN,Sacramento,SN,67,0,0,0,0
5/12/2020,ESKATON CARE CENTER MANZANITA,Sacramento,SN,67,0,0,0,0
5/12/2020,ESKATON VILLAGE CARE CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,FOLSOM CARE CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,GRAMERCY COURT,Sacramento,SN,67,0,0,0,0
5/12/2020,MANORCARE HEALTH SERVICES (CITRUS HEIGHTS),Sacramento,SN,67,0,0,1,0
5/12/2020,MCKINLEY PARK CARE CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,MID-TOWN OAKS POST-ACUTE,Sacramento,SN,67,1,0,0,0
5/12/2020,MISSION CARMICHAEL HEALTHCARE CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,MOUNTAIN MANOR SENIOR RESIDENCE,Sacramento,SN,67,0,0,0,0
5/12/2020,NORWOOD PINES ALZHEIMERS CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,PIONEER HOUSE,Sacramento,SN,67,0,0,0,0
5/12/2020,RIVER POINTE POST-ACUTE,Sacramento,SN,67,0,0,0,0
5/12/2020,SACRAMENTO POST-ACUTE,Sacramento,SN,67,0,0,0,0
5/12/2020,SAINT CLAIRE'S NURSING CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,SAYLOR LANE HEALTHCARE CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,SHERWOOD HEALTHCARE CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,UNIVERSITY POST-ACUTE REHAB,Sacramento,SN,67,0,0,0,0
5/12/2020,WHITNEY OAKS CARE CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,WINDSOR CARE CENTER OF SACRAMENTO,Sacramento,SN,67,0,0,0,0
5/12/2020,WINDSOR EL CAMINO CARE CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,WINDSOR ELK GROVE CARE AND REHABILITATION CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,WOODSIDE HEALTHCARE CENTER,Sacramento,SN,67,0,0,0,0
5/12/2020,HAZEL HAWKINS MEMORIAL HOSPITAL D/P SNF,San Benito,SN,69,0,0,0,0
5/12/2020,HAZEL HAWKINS MEMORIAL HOSPITAL D/P SNF,San Benito,SN,69,0,0,0,0
5/12/2020,APPLE VALLEY POST ACUTE CENTER,San Bernardino,SN,71,1,0,0,0
5/12/2020,"ARROWHEAD HEALTHCARE CENTER, LLC",San Bernardino,SN,71,0,0,0,0
5/12/2020,ASISTENCIA VILLA REHABILITATION AND CARE CENTER,San Bernardino,SN,71,1,26,1,0
5/12/2020,BEAR VALLEY COMMUNITY HOSPITAL D/P SNF,San Bernardino,SN,71,0,0,0,0
5/12/2020,BROOKSIDE HEALTHCARE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,CALIMESA POST ACUTE,San Bernardino,SN,71,0,34,1,0
5/12/2020,CEDAR MOUNTAIN POST ACUTE,San Bernardino,SN,71,0,77,21,0
5/12/2020,CITRUS NURSING CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,COMMUNITY CONVALESCENT CENTER OF SAN BERNARDINO,San Bernardino,SN,71,1,0,0,0
5/12/2020,COMMUNITY EXTENDED CARE HOSPITAL OF MONTCLAIR,San Bernardino,SN,71,1,0,0,0
5/12/2020,COMMUNITY HOSPITAL OF SAN BERNARDINO D/P SNF,San Bernardino,SN,71,1,0,0,0
5/12/2020,COUNTRY VILLA HACIENDA HEALTHCARE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,CREEKSIDE CARE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,DEL ROSA VILLA,San Bernardino,SN,71,0,0,0,0
5/12/2020,GRAND TERRACE HEALTH CARE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,HEALTHCARE CENTER OF BELLA VISTA,San Bernardino,SN,71,0,0,0,0
5/12/2020,HERITAGE GARDENS HEALTH CARE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,HERITAGE PARK NURSING CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,HI-DESERT MEDICAL CENTER D/P SNF,San Bernardino,SN,71,1,1,1,0
5/12/2020,HIGHLAND CARE CENTER OF REDLANDS,San Bernardino,SN,71,1,15,1,0
5/12/2020,HIGHLAND PALMS HEALTHCARE CENTER,San Bernardino,SN,71,1,0,0,0
5/12/2020,HILLCREST NURSING HOME,San Bernardino,SN,71,0,0,0,0
5/12/2020,INLAND CHRISTIAN HOME,San Bernardino,SN,71,0,0,0,0
5/12/2020,KNOLLS WEST POST ACUTE LLC,San Bernardino,SN,71,0,0,0,0
5/12/2020,LAS COLINAS POST ACUTE,San Bernardino,SN,71,0,1,1,0
5/12/2020,LAUREL CONVALESCENT HOSPITAL,San Bernardino,SN,71,1,1,0,0
5/12/2020,LEGACY POST-ACUTE REHABILITATION CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,LINDA VALLEY CARE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,MEADOWS RIDGE CARE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,MEDICAL CENTER CONVALESCENT HOSPITAL,San Bernardino,SN,71,0,0,0,0
5/12/2020,MILL CREEK MANOR,San Bernardino,SN,71,0,0,1,0
5/12/2020,MONTCLAIR MANOR CARE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,MOUNTAINS COMMUNITY HOSPITAL D/P SNF,San Bernardino,SN,71,0,0,0,0
5/12/2020,ONTARIO HEALTHCARE CENTER,San Bernardino,SN,71,0,0,1,0
5/12/2020,PLYMOUTH VILLAGE,San Bernardino,SN,71,0,0,1,0
5/12/2020,RANCHO MESA CARE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,RECHE CANYON REGIONAL REHAB CENTER,San Bernardino,SN,71,1,27,1,0
5/12/2020,REDLANDS COMMUNITY HOSPITAL D/P SNF,San Bernardino,SN,71,0,0,0,0
5/12/2020,REDLANDS HEALTHCARE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,RIALTO POST ACUTE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,RIMROCK VILLA CONVALESCENT HOSPITAL,San Bernardino,SN,71,0,0,0,0
5/12/2020,SHANDIN HILLS BEHAVIOR THERAPY CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,SIERRA VISTA,San Bernardino,SN,71,0,0,0,0
5/12/2020,SPRING VALLEY POST ACUTE LLC,San Bernardino,SN,71,0,0,1,0
5/12/2020,TERRACINA POST ACUTE,San Bernardino,SN,71,0,1,0,0
5/12/2020,TOTALLY KIDS REHABILITATION HOSPITAL - D/P SNF,San Bernardino,SN,71,0,0,0,0
5/12/2020,TRELLIS CHINO,San Bernardino,SN,71,0,0,0,0
5/12/2020,UPLAND REHABILITATION AND CARE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,VALLEY CARE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,VALLEY HEALTHCARE CENTER,San Bernardino,SN,71,0,0,0,0
5/12/2020,VETERANS HOME OF CALIFORNIA - BARSTOW,San Bernardino,SN,71,0,0,0,0
5/12/2020,VILLA MESA CARE CENTER,San Bernardino,SN,71,1,36,1,0
5/12/2020,WATERMAN CANYON POST ACUTE,San Bernardino,SN,71,0,0,0,0
5/12/2020,YUCCA VALLEY NURSING,San Bernardino,SN,71,0,0,0,0
5/12/2020,ABBY GARDENS HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,AMAYA SPRINGS HEALTH CARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,ARBOR HILLS NURSING CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,ARROYO VISTA NURSING CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,ASTOR HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,AVIARA HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,AVOCADO POST ACUTE,San Diego,SN,73,12,29,1,0
5/12/2020,BALBOA NURSING & REHABILITATION CENTER,San Diego,SN,73,12,16,1,0
5/12/2020,BELLA VISTA HEALTH CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,BOULDER CREEK POST ACUTE,San Diego,SN,73,0,0,0,0
5/12/2020,BRIGHTON PLACE SAN DIEGO,San Diego,SN,73,1,0,0,0
5/12/2020,BRIGHTON PLACE SPRING VALLEY,San Diego,SN,73,0,0,0,0
5/12/2020,BROOKDALE CARLSBAD,San Diego,SN,73,0,0,0,0
5/12/2020,BROOKDALE CARMEL VALLEY,San Diego,SN,73,0,0,0,0
5/12/2020,CARLSBAD BY THE SEA,San Diego,SN,73,0,0,0,0
5/12/2020,CARMEL MOUNTAIN REHABILITATION & HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,CASA DE LAS CAMPANAS,San Diego,SN,73,0,0,0,0
5/12/2020,CASTLE MANOR NURSING & REHABILITATION CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,COMMUNITY CARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,COTTONWOOD CANYON HEALTHCARE CENTER,San Diego,SN,73,1,0,0,0
5/12/2020,COUNTRY HILLS POST ACUTE,San Diego,SN,73,1,50,1,0
5/12/2020,COUNTRY MANOR LA MESA HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,EDGEMOOR HOSPITAL DP/SNF,San Diego,SN,73,0,0,0,0
5/12/2020,ENCINITAS NURSING AND REHABILITATION CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,ESCONDIDO POST ACUTE REHAB,San Diego,SN,73,0,0,0,0
5/12/2020,FALLBROOK SKILLED NURSING,San Diego,SN,73,0,0,0,0
5/12/2020,FREDERICKA MANOR CARE CENTER,San Diego,SN,73,1,0,0,0
5/12/2020,FRIENDSHIP MANOR NURSING & REHABILITATION CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,GLENBROOK,San Diego,SN,73,0,0,0,0
5/12/2020,GOLDEN HILL SUBACUTE & REHABILITATION CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,"GRANITE HILLS HEALTHCARE & WELLNESS CENTRE, LLC",San Diego,SN,73,0,0,0,0
5/12/2020,GROSSMONT GARDENS,San Diego,SN,73,0,0,0,0
5/12/2020,GROSSMONT HOSPITAL D/P SNF,San Diego,SN,73,0,0,0,0
5/12/2020,GROSSMONT POST ACUTE CARE,San Diego,SN,73,1,0,0,0
5/12/2020,HILLCREST HEIGHTS HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,HILLCREST MANOR SANITARIUM,San Diego,SN,73,0,0,0,0
5/12/2020,"JACOB HEALTH CARE CENTER, LP",San Diego,SN,73,0,0,0,0
5/12/2020,KEARNY MESA CONVALESCENT AND NURSING HOME,San Diego,SN,73,0,0,0,0
5/12/2020,LA JOLLA NURSING AND REHABILITATION CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,LA MESA HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,LA PALOMA HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,LAKESIDE SPECIAL CARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,LEMON GROVE CARE & REHABILATION CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,LIFE CARE CENTER OF ESCONDIDO,San Diego,SN,73,0,0,0,0
5/12/2020,LIFE CARE CENTER OF VISTA,San Diego,SN,73,0,0,0,0
5/12/2020,MAGNOLIA POST ACUTE CARE,San Diego,SN,73,0,0,0,0
5/12/2020,MEADOWBROOK VILLAGE CHRISTIAN RETIREMENT COMMUNITY,San Diego,SN,73,0,0,0,0
5/12/2020,MISSION HILLS POST ACUTE CARE,San Diego,SN,73,0,0,0,0
5/12/2020,MONTE VISTA LODGE,San Diego,SN,73,0,0,0,0
5/12/2020,MOUNT MIGUEL COVENANT VILLAGE HEALTH FACILITY,San Diego,SN,73,0,0,0,0
5/12/2020,PALOMAR HEIGHTS POST ACUTE REHAB,San Diego,SN,73,0,0,0,0
5/12/2020,PALOMAR VISTA HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,PARADISE VALLEY HEALTH CARE CENTER,San Diego,SN,73,1,1,1,0
5/12/2020,PARKSIDE HEALTH AND WELLNESS CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,PARKWAY HILLS NURSING & REHABILITATION,San Diego,SN,73,0,0,0,0
5/12/2020,POWAY HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,RADY CHILDREN'S CONVALESCENT HOSPITAL D/P SNF,San Diego,SN,73,0,0,0,0
5/12/2020,REDWOOD TERRACE HEALTH CENTER,San Diego,SN,73,1,0,0,0
5/12/2020,REMINGTON CLUB HEALTH CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,REO VISTA HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,SAN DIEGO POST-ACUTE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,SHARP CHULA VISTA MEDICAL CENTER D/P SNF,San Diego,SN,73,0,0,0,0
5/12/2020,SOMERSET SUBACUTE AND CARE,San Diego,SN,73,0,0,0,0
5/12/2020,SOUTH BAY POST ACUTE CARE,San Diego,SN,73,0,0,0,0
5/12/2020,ST. PAUL'S HEALTH CARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,STANFORD COURT SKILLED NURSING & REHAB CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,THE BRADLEY COURT,San Diego,SN,73,1,1,1,0
5/12/2020,THE COVE AT LA JOLLA,San Diego,SN,73,0,0,0,0
5/12/2020,THE DOROTHY AND JOSEPH GOLDBERG HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,THE PAVILION AT OCEAN POINT,San Diego,SN,73,0,0,0,0
5/12/2020,THE ROYAL HOME,San Diego,SN,73,0,0,0,0
5/12/2020,THE SHORES POST-ACUTE,San Diego,SN,73,11,1,1,0
5/12/2020,THE SPRINGS AT PACIFIC REGENT,San Diego,SN,73,0,1,1,0
5/12/2020,UNIVERSITY CARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,VALLE VISTA CONVALESCENT HOSPITAL,San Diego,SN,73,0,0,0,0
5/12/2020,VETERANS HOME OF CALIFORNIA - CHULA VISTA,San Diego,SN,73,1,0,0,0
5/12/2020,VI AT LA JOLLA VILLAGE,San Diego,SN,73,0,0,0,0
5/12/2020,VICTORIA POST ACUTE CARE,San Diego,SN,73,19,18,13,0
5/12/2020,VILLA CORONADO D/P SNF,San Diego,SN,73,0,0,0,0
5/12/2020,VILLA LAS PALMAS HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,VILLA POMERADO D/P SNF,San Diego,SN,73,1,0,0,0
5/12/2020,VILLA RANCHO BERNARDO CARE CENTER,San Diego,SN,73,1,1,1,0
5/12/2020,VILLAGE SQUARE HEALTHCARE CENTER,San Diego,SN,73,0,0,0,0
5/12/2020,VISTA KNOLL SPECIALIZED CARE FACILITY,San Diego,SN,73,0,0,0,0
5/12/2020,WHITE SANDS OF LA JOLLA,San Diego,SN,73,1,0,0,0
5/12/2020,WINDSOR GARDENS CONVALESCENT CENTER OF SAN DIEGO,San Diego,SN,73,16,16,1,0
5/12/2020,CALIFORNIA PACIFIC MEDICAL CENTER - DAVIES CAMPUS HOSPITAL D/P SNF,San Francisco,SN,75,0,0,0,0
5/12/2020,CENTRAL GARDENS POST ACUTE,San Francisco,SN,75,1,28,1,0
5/12/2020,CITY VIEW POST ACUTE,San Francisco,SN,75,0,0,0,0
5/12/2020,HAYES CONVALESCENT HOSPITAL,San Francisco,SN,75,0,0,0,0
5/12/2020,HERITAGE ON THE MARINA,San Francisco,SN,75,0,0,0,0
5/12/2020,JEWISH HOME & REHAB CENTER D/P SNF,San Francisco,SN,75,0,0,0,0
5/12/2020,LAGUNA HONDA HOSPITAL & REHABILITATION CTR D/P SNF,San Francisco,SN,75,1,1,0,0
5/12/2020,LAUREL HEIGHTS COMMUNITY CARE,San Francisco,SN,75,1,1,0,0
5/12/2020,LAWTON SKILLED NURSING & REHABILITATION CENTER,San Francisco,SN,75,1,0,0,0
5/12/2020,PACIFIC HEIGHTS TRANSITIONAL CARE CENTER,San Francisco,SN,75,1,17,0,0
5/12/2020,SAN FRANCISCO GENERAL HOSPITAL D/P SNF,San Francisco,SN,75,0,0,0,0
5/12/2020,SAN FRANCISCO HEALTH CARE,San Francisco,SN,75,0,0,0,0
5/12/2020,SAN FRANCISCO POST ACUTE,San Francisco,SN,75,0,0,0,0
5/12/2020,SAN FRANCISCO TOWERS,San Francisco,SN,75,1,1,1,0
5/12/2020,SEQUOIAS SAN FRANCISCO CONVALESCENT HOSPITAL,San Francisco,SN,75,0,0,0,0
5/12/2020,SHEFFIELD CONVALESCENT HOSPITAL,San Francisco,SN,75,0,0,0,0
5/12/2020,ST. ANNE'S HOME,San Francisco,SN,75,1,0,1,0
5/12/2020,THE AVENUES TRANSITIONAL CARE CENTER,San Francisco,SN,75,0,0,0,0
5/12/2020,VICTORIAN POST ACUTE,San Francisco,SN,75,0,0,0,0
5/12/2020,ARBOR REHABILITATION & NURSING CENTER,San Joaquin,SN,77,0,0,0,0
5/12/2020,BETHANY HOME SOCIETY SAN JOAQUIN COUNTY,San Joaquin,SN,77,0,0,0,0
5/12/2020,CLEARWATER HEALTHCARE CENTER,San Joaquin,SN,77,0,15,1,0
5/12/2020,CREEKSIDE CENTER,San Joaquin,SN,77,0,0,0,0
5/12/2020,CRESTWOOD MANOR,San Joaquin,SN,77,0,0,0,0
5/12/2020,DYCORA TRANSITIONAL HEALTH - QUAIL LAKE,San Joaquin,SN,77,0,0,0,0
5/12/2020,DYCORA TRANSITIONAL HEALTH - WEBER OAKS,San Joaquin,SN,77,0,0,0,0
5/12/2020,FAIRMONT REHABILITATION HOSPITAL,San Joaquin,SN,77,0,0,0,0
5/12/2020,"FULTON GARDENS POST ACUTE, LLC",San Joaquin,SN,77,0,0,0,0
5/12/2020,GOLDEN LIVING CENTER - HY-PANA,San Joaquin,SN,77,1,1,1,0
5/12/2020,GOOD SAMARITAN REHABILITATION AND CARE CENTER,San Joaquin,SN,77,0,0,0,0
5/12/2020,KAISER FOUNDATION HOSPITAL MANTECA D/P SNF,San Joaquin,SN,77,0,0,0,0
5/12/2020,LINCOLN SQUARE POST ACUTE CARE,San Joaquin,SN,77,0,0,0,0
5/12/2020,LODI CREEK POST ACUTE,San Joaquin,SN,77,0,0,0,0
5/12/2020,LODI NURSING & REHABILITATION,San Joaquin,SN,77,0,0,0,0
5/12/2020,MANTECA CARE AND REHABILITATION CENTER,San Joaquin,SN,77,0,0,0,0
5/12/2020,MEADOWOOD A HEALTH & REHABILITATION CENTER,San Joaquin,SN,77,0,0,0,0
5/12/2020,NEW HOPE POST ACUTE CARE,San Joaquin,SN,77,0,0,0,0
5/12/2020,PLYMOUTH SQUARE,San Joaquin,SN,77,0,0,0,0
5/12/2020,RIVERWOOD HEALTH CARE,San Joaquin,SN,77,0,0,0,0
5/12/2020,ST. JUDE CARE CENTER,San Joaquin,SN,77,0,1,0,0
5/12/2020,TRACY NURSING AND REHABILITATION CENTER,San Joaquin,SN,77,0,0,0,0
5/12/2020,VIENNA NURSING AND REHABILITATION CENTER,San Joaquin,SN,77,0,0,0,0
5/12/2020,WAGNER HEIGHTS NURSING AND REHABILITATION CENTER,San Joaquin,SN,77,0,0,0,0
5/12/2020,WINDSOR ELMHAVEN CARE CENTER,San Joaquin,SN,77,0,0,0,0
5/12/2020,WINDSOR HAMPTON CARE CENTER,San Joaquin,SN,77,0,0,0,0
5/12/2020,ARROYO GRANDE CARE CENTER,San Luis Obispo,SN,79,0,0,0,0
5/12/2020,BAYSIDE CARE CENTER,San Luis Obispo,SN,79,0,0,0,0
5/12/2020,DANISH CARE CENTER,San Luis Obispo,SN,79,0,0,0,0
5/12/2020,MISSION VIEW HEALTH CENTER,San Luis Obispo,SN,79,0,0,0,0
5/12/2020,SAN LUIS POST ACUTE CENTER,San Luis Obispo,SN,79,0,0,0,0
5/12/2020,SAN LUIS TRANSITIONAL CARE,San Luis Obispo,SN,79,0,0,0,0
5/12/2020,VINEYARD HILLS HEALTH CENTER,San Luis Obispo,SN,79,1,0,0,0
5/12/2020,ATHERTON REGENCY,San Mateo,SN,81,0,0,0,0
5/12/2020,BROOKSIDE SKILLED NURSING HOSPITAL,San Mateo,SN,81,0,0,0,0
5/12/2020,BURLINGAME SKILLED NURSING D/P SNF,San Mateo,SN,81,0,0,0,0
5/12/2020,CARLMONT GARDENS NURSING CENTER,San Mateo,SN,81,0,1,0,0
5/12/2020,DEVONSHIRE OAKS NURSING CENTER,San Mateo,SN,81,0,0,0,0
5/12/2020,LINDA MAR CARE CENTER,San Mateo,SN,81,0,0,0,0
