date,state,fips,cases,deaths,case_day,death_day
3/26/2020,District of Columbia,11,231,3,48,1
3/27/2020,District of Columbia,11,267,3,36,0
3/28/2020,District of Columbia,11,304,4,37,1
3/29/2020,District of Columbia,11,342,5,38,1
3/30/2020,District of Columbia,11,401,9,59,4
3/31/2020,District of Columbia,11,495,9,94,0
4/1/2020,District of Columbia,11,586,11,91,2
4/2/2020,District of Columbia,11,653,12,67,1
4/3/2020,District of Columbia,11,757,15,104,3
4/4/2020,District of Columbia,11,902,21,145,6
4/5/2020,District of Columbia,11,998,22,96,1
4/6/2020,District of Columbia,11,1097,24,99,2
4/7/2020,District of Columbia,11,1211,24,114,0
4/8/2020,District of Columbia,11,1440,27,229,3
4/9/2020,District of Columbia,11,1523,32,83,5
4/10/2020,District of Columbia,11,1660,38,137,6
4/11/2020,District of Columbia,11,1778,47,118,9
4/12/2020,District of Columbia,11,1875,50,97,3
4/13/2020,District of Columbia,11,1955,52,80,2
4/14/2020,District of Columbia,11,2058,67,103,15
4/15/2020,District of Columbia,11,2197,72,139,5
4/16/2020,District of Columbia,11,2350,81,153,9
4/17/2020,District of Columbia,11,2476,86,126,5
4/18/2020,District of Columbia,11,2666,91,190,5
4/19/2020,District of Columbia,11,2793,96,127,5
4/20/2020,District of Columbia,11,2927,105,134,9
4/21/2020,District of Columbia,11,3098,112,171,7
4/22/2020,District of Columbia,11,3206,127,108,15
4/23/2020,District of Columbia,11,3361,139,155,12
4/24/2020,District of Columbia,11,3528,153,167,14
4/25/2020,District of Columbia,11,3699,165,171,12
4/26/2020,District of Columbia,11,3841,178,142,13
4/27/2020,District of Columbia,11,3892,185,51,7
4/28/2020,District of Columbia,11,3994,190,102,5
4/29/2020,District of Columbia,11,4106,205,112,15
4/30/2020,District of Columbia,11,4323,224,217,19
5/1/2020,District of Columbia,11,4658,231,335,7
5/2/2020,District of Columbia,11,4797,240,139,9
5/3/2020,District of Columbia,11,5016,251,219,11
5/4/2020,District of Columbia,11,5170,258,154,7
5/5/2020,District of Columbia,11,5322,264,152,6
5/6/2020,District of Columbia,11,5461,277,139,13
5/7/2020,District of Columbia,11,5654,285,193,8
5/8/2020,District of Columbia,11,5899,304,245,19
5/9/2020,District of Columbia,11,6102,311,203,7
5/10/2020,District of Columbia,11,6272,323,170,12
5/11/2020,District of Columbia,11,6389,328,117,5
5/12/2020,District of Columbia,11,6485,336,96,8
5/13/2020,District of Columbia,11,6584,350,99,14
5/14/2020,District of Columbia,11,6736,358,152,8
5/15/2020,District of Columbia,11,6871,368,135,10
5/16/2020,District of Columbia,11,7042,375,171,7
5/17/2020,District of Columbia,11,7123,383,81,8
5/18/2020,District of Columbia,11,7270,392,147,9
5/19/2020,District of Columbia,11,7434,400,164,8
5/20/2020,District of Columbia,11,7551,407,117,7
5/21/2020,District of Columbia,11,7788,412,237,5
5/22/2020,District of Columbia,11,7893,418,105,6
5/23/2020,District of Columbia,11,7966,427,73,9
5/24/2020,District of Columbia,11,8110,432,144,5
5/25/2020,District of Columbia,11,8225,440,115,8
5/26/2020,District of Columbia,11,8334,440,109,0
5/27/2020,District of Columbia,11,8406,445,72,5
5/28/2020,District of Columbia,11,8492,453,86,8
5/29/2020,District of Columbia,11,8538,460,46,7
5/30/2020,District of Columbia,11,8717,462,179,2
5/31/2020,District of Columbia,11,8801,466,84,4
6/1/2020,District of Columbia,11,8857,468,56,2
6/2/2020,District of Columbia,11,8886,470,29,2
6/3/2020,District of Columbia,11,9016,473,130,3
6/4/2020,District of Columbia,11,9120,475,104,2
6/5/2020,District of Columbia,11,9199,479,79,4
6/6/2020,District of Columbia,11,9269,483,70,4
6/7/2020,District of Columbia,11,9332,489,63,6
6/8/2020,District of Columbia,11,9389,491,57,2
6/9/2020,District of Columbia,11,9474,495,85,4
3/1/2020,Florida,12,2,0,2,0
3/2/2020,Florida,12,2,0,0,0
3/3/2020,Florida,12,3,0,1,0
3/4/2020,Florida,12,3,0,0,0
3/5/2020,Florida,12,4,0,1,0
3/6/2020,Florida,12,7,2,3,2
3/7/2020,Florida,12,12,2,5,0
3/8/2020,Florida,12,13,2,1,0
3/9/2020,Florida,12,14,2,1,0
3/10/2020,Florida,12,23,2,9,0
3/11/2020,Florida,12,26,2,3,0
3/12/2020,Florida,12,46,2,20,0
3/13/2020,Florida,12,70,2,24,0
3/14/2020,Florida,12,70,3,0,1
3/15/2020,Florida,12,109,3,39,0
3/16/2020,Florida,12,141,4,32,1
3/17/2020,Florida,12,210,6,69,2
3/18/2020,Florida,12,326,7,116,1
3/19/2020,Florida,12,434,8,108,1
3/20/2020,Florida,12,564,9,130,1
3/21/2020,Florida,12,764,11,200,2
3/22/2020,Florida,12,1000,13,236,2
3/23/2020,Florida,12,1222,18,222,5
3/24/2020,Florida,12,1467,19,245,1
3/25/2020,Florida,12,1965,23,498,4
3/26/2020,Florida,12,2477,29,512,6
3/27/2020,Florida,12,3198,46,721,17
3/28/2020,Florida,12,4038,56,840,10
3/29/2020,Florida,12,4942,59,904,3
3/30/2020,Florida,12,5694,71,752,12
3/31/2020,Florida,12,6741,85,1047,14
4/1/2020,Florida,12,7765,100,1024,15
4/2/2020,Florida,12,9000,144,1235,44
4/3/2020,Florida,12,10260,169,1260,25
4/4/2020,Florida,12,11537,194,1277,25
4/5/2020,Florida,12,12342,220,805,26
4/6/2020,Florida,12,13621,253,1279,33
4/7/2020,Florida,12,14739,295,1118,42
4/8/2020,Florida,12,15690,322,951,27
4/9/2020,Florida,12,16819,370,1129,48
4/10/2020,Florida,12,17960,418,1141,48
4/11/2020,Florida,12,18978,445,1018,27
4/12/2020,Florida,12,19855,460,877,15
4/13/2020,Florida,12,21011,498,1156,38
4/14/2020,Florida,12,21620,570,609,72
4/15/2020,Florida,12,22526,613,906,43
4/16/2020,Florida,12,23332,667,806,54
4/17/2020,Florida,12,24745,725,1413,58
4/18/2020,Florida,12,25484,747,739,22
4/19/2020,Florida,12,26306,773,822,26
4/20/2020,Florida,12,27050,822,744,49
4/21/2020,Florida,12,27861,866,811,44
4/22/2020,Florida,12,28301,926,440,60
4/23/2020,Florida,12,29640,986,1339,60
4/24/2020,Florida,12,30525,1045,885,59
4/25/2020,Florida,12,30831,1054,306,9
4/26/2020,Florida,12,31520,1073,689,19
4/27/2020,Florida,12,32130,1087,610,14
4/28/2020,Florida,12,32838,1170,708,83
4/29/2020,Florida,12,33185,1216,347,46
4/30/2020,Florida,12,33683,1267,498,51
5/1/2020,Florida,12,34720,1313,1037,46
5/2/2020,Florida,12,35455,1363,735,50
5/3/2020,Florida,12,36070,1378,615,15
5/4/2020,Florida,12,36889,1398,819,20
5/5/2020,Florida,12,37431,1470,542,72
5/6/2020,Florida,12,37994,1538,563,68
5/7/2020,Florida,12,38820,1599,826,61
5/8/2020,Florida,12,39191,1668,371,69
5/9/2020,Florida,12,39993,1714,802,46
5/10/2020,Florida,12,40588,1720,595,6
5/11/2020,Florida,12,40974,1734,386,14
5/12/2020,Florida,12,41915,1778,941,44
5/13/2020,Florida,12,42394,1826,479,48
5/14/2020,Florida,12,43202,1874,808,48
5/15/2020,Florida,12,44130,1916,928,42
5/16/2020,Florida,12,44803,1963,673,47
5/17/2020,Florida,12,45580,1972,777,9
5/18/2020,Florida,12,46434,1996,854,24
5/19/2020,Florida,12,46936,2051,502,55
5/20/2020,Florida,12,47463,2095,527,44
5/21/2020,Florida,12,48667,2143,1204,48
5/22/2020,Florida,12,49443,2189,776,46
5/23/2020,Florida,12,50119,2232,676,43
5/24/2020,Florida,12,50859,2236,740,4
5/25/2020,Florida,12,51738,2251,879,15
5/26/2020,Florida,12,52247,2258,509,7
5/27/2020,Florida,12,52626,2318,379,60
5/28/2020,Florida,12,53277,2363,651,45
5/29/2020,Florida,12,54489,2412,1212,49
5/30/2020,Florida,12,55416,2446,927,34
5/31/2020,Florida,12,56155,2450,739,4
6/1/2020,Florida,12,56822,2459,667,9
6/2/2020,Florida,12,57439,2529,617,70
6/3/2020,Florida,12,58756,2565,1317,36
6/4/2020,Florida,12,60175,2606,1419,41
6/5/2020,Florida,12,61480,2659,1305,53
6/6/2020,Florida,12,62750,2687,1270,28
6/7/2020,Florida,12,63930,2699,1180,12
6/8/2020,Florida,12,64896,2711,966,12
6/9/2020,Florida,12,65992,2764,1096,53
3/2/2020,Georgia,13,2,0,2,0
3/3/2020,Georgia,13,2,0,0,0
3/4/2020,Georgia,13,2,0,0,0
3/5/2020,Georgia,13,2,0,0,0
3/6/2020,Georgia,13,3,0,1,0
3/7/2020,Georgia,13,7,0,4,0
3/8/2020,Georgia,13,11,0,4,0
3/9/2020,Georgia,13,17,0,6,0
3/10/2020,Georgia,13,22,0,5,0
3/11/2020,Georgia,13,31,0,9,0
3/12/2020,Georgia,13,31,1,0,1
3/13/2020,Georgia,13,41,1,10,0
3/14/2020,Georgia,13,65,1,24,0
3/15/2020,Georgia,13,97,1,32,0
3/16/2020,Georgia,13,118,1,21,0
3/17/2020,Georgia,13,142,1,24,0
3/18/2020,Georgia,13,193,3,51,2
3/19/2020,Georgia,13,282,10,89,7
3/20/2020,Georgia,13,482,14,200,4
3/21/2020,Georgia,13,552,20,70,6
3/22/2020,Georgia,13,620,25,68,5
3/23/2020,Georgia,13,800,25,180,0
3/24/2020,Georgia,13,1095,38,295,13
3/25/2020,Georgia,13,1385,47,290,9
3/26/2020,Georgia,13,1641,56,256,9
3/27/2020,Georgia,13,2198,64,557,8
3/28/2020,Georgia,13,2447,79,249,15
3/29/2020,Georgia,13,2683,83,236,4
3/30/2020,Georgia,13,3032,102,349,19
3/31/2020,Georgia,13,4116,125,1084,23
4/1/2020,Georgia,13,4747,154,631,29
4/2/2020,Georgia,13,5444,176,697,22
4/3/2020,Georgia,13,5967,198,523,22
4/4/2020,Georgia,13,6383,208,416,10
4/5/2020,Georgia,13,6742,219,359,11
4/6/2020,Georgia,13,7558,294,816,75
4/7/2020,Georgia,13,9156,348,1598,54
4/8/2020,Georgia,13,10204,370,1048,22
4/9/2020,Georgia,13,10885,412,681,42
4/10/2020,Georgia,13,11859,425,974,13
4/11/2020,Georgia,13,12261,432,402,7
4/12/2020,Georgia,13,12103,438,-158,6
4/13/2020,Georgia,13,13125,479,1022,41
4/14/2020,Georgia,13,13913,517,788,38
4/15/2020,Georgia,13,14583,569,670,52
4/16/2020,Georgia,13,15644,611,1061,42
4/17/2020,Georgia,13,16658,661,1014,50
4/18/2020,Georgia,13,17014,670,356,9
4/19/2020,Georgia,13,17619,682,605,12
4/20/2020,Georgia,13,18447,767,828,85
4/21/2020,Georgia,13,19189,810,742,43
4/22/2020,Georgia,13,20099,837,910,27
4/23/2020,Georgia,13,20905,871,806,34
4/24/2020,Georgia,13,21575,889,670,18
4/25/2020,Georgia,13,22225,897,650,8
4/26/2020,Georgia,13,22459,907,234,10
4/27/2020,Georgia,13,23229,981,770,74
4/28/2020,Georgia,13,23607,1022,378,41
4/29/2020,Georgia,13,24300,1086,693,64
4/30/2020,Georgia,13,25431,1121,1131,35
5/1/2020,Georgia,13,26436,1153,1005,32
5/2/2020,Georgia,13,27268,1161,832,8
5/3/2020,Georgia,13,27618,1168,350,7
5/4/2020,Georgia,13,28350,1228,732,60
5/5/2020,Georgia,13,28876,1277,526,49
5/6/2020,Georgia,13,29724,1309,848,32
5/7/2020,Georgia,13,30524,1332,800,23
5/8/2020,Georgia,13,31089,1378,565,46
5/9/2020,Georgia,13,31481,1380,392,2
5/10/2020,Georgia,13,32267,1383,786,3
5/11/2020,Georgia,13,32448,1420,181,37
5/12/2020,Georgia,13,33311,1470,863,50
5/13/2020,Georgia,13,33866,1494,555,24
5/14/2020,Georgia,13,34422,1521,556,27
5/15/2020,Georgia,13,35242,1563,820,42
5/16/2020,Georgia,13,35655,1573,413,10
5/17/2020,Georgia,13,35954,1584,299,11
5/18/2020,Georgia,13,36634,1624,680,40
5/19/2020,Georgia,13,37214,1650,580,26
5/20/2020,Georgia,13,38162,1672,948,22
5/21/2020,Georgia,13,38969,1749,807,77
5/22/2020,Georgia,13,39734,1779,765,30
5/23/2020,Georgia,13,40408,1794,674,15
5/24/2020,Georgia,13,40989,1799,581,5
5/25/2020,Georgia,13,41414,1820,425,21
5/26/2020,Georgia,13,42066,1867,652,47
5/27/2020,Georgia,13,42713,1904,647,37
5/28/2020,Georgia,13,43363,1942,650,38
5/29/2020,Georgia,13,43888,1953,525,11
5/30/2020,Georgia,13,44336,1973,448,20
5/31/2020,Georgia,13,45051,2019,715,46
6/1/2020,Georgia,13,45757,2057,706,38
6/2/2020,Georgia,13,46063,2070,306,13
6/3/2020,Georgia,13,46711,2092,648,22
6/4/2020,Georgia,13,47528,2116,817,24
6/5/2020,Georgia,13,48280,2143,752,27
6/6/2020,Georgia,13,48943,2147,663,4
6/7/2020,Georgia,13,49371,2148,428,1
6/8/2020,Georgia,13,49995,2176,624,28
6/9/2020,Georgia,13,50769,2250,774,74
3/15/2020,Guam,66,3,0,3,0
3/16/2020,Guam,66,3,0,0,0
3/17/2020,Guam,66,3,0,0,0
3/18/2020,Guam,66,8,0,5,0
3/19/2020,Guam,66,12,0,4,0
3/20/2020,Guam,66,14,0,2,0
3/21/2020,Guam,66,15,0,1,0
3/22/2020,Guam,66,27,1,12,1
3/23/2020,Guam,66,29,1,2,0
3/24/2020,Guam,66,32,1,3,0
3/25/2020,Guam,66,32,1,0,0
3/26/2020,Guam,66,49,1,17,0
3/27/2020,Guam,66,53,1,4,0
3/28/2020,Guam,66,57,1,4,0
3/29/2020,Guam,66,58,1,1,0
3/30/2020,Guam,66,60,1,2,0
3/31/2020,Guam,66,139,2,79,1
4/1/2020,Guam,66,147,3,8,1
4/2/2020,Guam,66,152,3,5,0
4/3/2020,Guam,66,154,4,2,1
4/4/2020,Guam,66,223,4,69,0
4/5/2020,Guam,66,265,4,42,0
4/6/2020,Guam,66,266,4,1,0
4/7/2020,Guam,66,274,4,8,0
4/8/2020,Guam,66,409,4,135,0
4/9/2020,Guam,66,542,4,133,0
4/10/2020,Guam,66,577,4,35,0
4/11/2020,Guam,66,681,5,104,1
4/12/2020,Guam,66,716,5,35,0
4/13/2020,Guam,66,719,6,3,1
4/14/2020,Guam,66,721,6,2,0
4/15/2020,Guam,66,750,6,29,0
4/16/2020,Guam,66,790,6,40,0
4/17/2020,Guam,66,796,6,6,0
4/18/2020,Guam,66,805,6,9,0
4/19/2020,Guam,66,808,6,3,0
4/20/2020,Guam,66,811,6,3,0
4/21/2020,Guam,66,852,6,41,0
4/22/2020,Guam,66,911,6,59,0
4/23/2020,Guam,66,979,6,68,0
4/24/2020,Guam,66,997,6,18,0
4/25/2020,Guam,66,997,6,0,0
4/26/2020,Guam,66,997,6,0,0
4/27/2020,Guam,66,1113,6,116,0
4/28/2020,Guam,66,1114,6,1,0
4/29/2020,Guam,66,1114,6,0,0
4/30/2020,Guam,66,1115,6,1,0
5/1/2020,Guam,66,1115,6,0,0
5/2/2020,Guam,66,1117,6,2,0
5/3/2020,Guam,66,1118,6,1,0
5/4/2020,Guam,66,1118,6,0,0
5/5/2020,Guam,66,1118,6,0,0
5/6/2020,Guam,66,1118,6,0,0
5/7/2020,Guam,66,1118,6,0,0
5/8/2020,Guam,66,1120,6,2,0
5/9/2020,Guam,66,1120,6,0,0
5/10/2020,Guam,66,1120,6,0,0
5/11/2020,Guam,66,1120,6,0,0
5/12/2020,Guam,66,1121,6,1,0
5/13/2020,Guam,66,1121,6,0,0
5/14/2020,Guam,66,1121,6,0,0
5/15/2020,Guam,66,1123,6,2,0
5/16/2020,Guam,66,1123,6,0,0
5/17/2020,Guam,66,1123,6,0,0
5/18/2020,Guam,66,1123,6,0,0
5/19/2020,Guam,66,1123,6,0,0
5/20/2020,Guam,66,1134,6,11,0
5/21/2020,Guam,66,1134,6,0,0
5/22/2020,Guam,66,1134,6,0,0
5/23/2020,Guam,66,1134,6,0,0
5/24/2020,Guam,66,1135,6,1,0
5/25/2020,Guam,66,1135,6,0,0
5/26/2020,Guam,66,1139,6,4,0
5/27/2020,Guam,66,1140,6,1,0
5/28/2020,Guam,66,1141,6,1,0
5/29/2020,Guam,66,1141,6,0,0
5/30/2020,Guam,66,1141,6,0,0
5/31/2020,Guam,66,1144,6,3,0
6/1/2020,Guam,66,1144,6,0,0
6/2/2020,Guam,66,1146,6,2,0
6/3/2020,Guam,66,1146,6,0,0
6/4/2020,Guam,66,1148,6,2,0
6/5/2020,Guam,66,1148,6,0,0
6/6/2020,Guam,66,1148,6,0,0
6/7/2020,Guam,66,1148,6,0,0
6/8/2020,Guam,66,1149,6,1,0
6/9/2020,Guam,66,1149,6,0,0
3/6/2020,Hawaii,15,1,0,1,0
3/7/2020,Hawaii,15,1,0,0,0
3/8/2020,Hawaii,15,2,0,1,0
3/9/2020,Hawaii,15,2,0,0,0
3/10/2020,Hawaii,15,2,0,0,0
3/11/2020,Hawaii,15,2,0,0,0
3/12/2020,Hawaii,15,2,0,0,0
3/13/2020,Hawaii,15,2,0,0,0
3/14/2020,Hawaii,15,4,0,2,0
3/15/2020,Hawaii,15,7,0,3,0
3/16/2020,Hawaii,15,10,0,3,0
3/17/2020,Hawaii,15,14,0,4,0
3/18/2020,Hawaii,15,16,0,2,0
3/19/2020,Hawaii,15,26,0,10,0
3/20/2020,Hawaii,15,37,0,11,0
3/21/2020,Hawaii,15,48,0,11,0
3/22/2020,Hawaii,15,56,0,8,0
3/23/2020,Hawaii,15,77,0,21,0
3/24/2020,Hawaii,15,90,0,13,0
3/25/2020,Hawaii,15,95,0,5,0
3/26/2020,Hawaii,15,106,0,11,0
3/27/2020,Hawaii,15,120,0,14,0
3/28/2020,Hawaii,15,151,0,31,0
3/29/2020,Hawaii,15,175,0,24,0
3/30/2020,Hawaii,15,204,0,29,0
3/31/2020,Hawaii,15,224,1,20,1
4/1/2020,Hawaii,15,258,1,34,0
4/2/2020,Hawaii,15,283,2,25,1
4/3/2020,Hawaii,15,317,3,34,1
4/4/2020,Hawaii,15,349,3,32,0
